District_Name,Crop_Year,Season,Crop,Area,Production,Actual_Rainfall,pH_min,pH_max,pH_min_Range,pH_max_Range
LATUR,2010,Rabi,Safflower,18600.0,12200.0,107.8,7.5,8.3,,
LATUR,2010,Rabi,Sunflower,27400.0,18600.0,107.8,7.5,8.3,6.0,7.5
LATUR,2010,Rabi,Wheat,33500.0,46000.0,107.8,7.5,8.3,5.5,6.5
NAGPUR,2004,Kharif,Arhar/Tur,52500.0,28800.0,693.3000000000001,7.0,7.5,,
NAGPUR,2004,Kharif,Groundnut,6700.0,3400.0,693.3000000000001,7.0,7.5,5.5,7.0
NAGPUR,2004,Kharif,Jowar,40500.0,29400.0,693.3000000000001,7.0,7.5,6.0,7.5
NAGPUR,2004,Kharif,Maize,400.0,500.0,693.3000000000001,7.0,7.5,5.8,6.8
NAGPUR,2004,Kharif,Moong(Green Gram),2400.0,900.0,693.3000000000001,7.0,7.5,,
NAGPUR,2004,Kharif,Other Kharif pulses,2700.0,1100.0,693.3000000000001,7.0,7.5,,
NAGPUR,2004,Kharif,Rice,43100.0,41200.0,693.3000000000001,7.0,7.5,5.5,7.0
NAGPUR,2004,Kharif,Sesamum,200.0,0.0,693.3000000000001,7.0,7.5,,
NAGPUR,2004,Kharif,Urad,2000.0,700.0,693.3000000000001,7.0,7.5,,
NAGPUR,2004,Rabi,Gram,40300.0,19400.0,145.9,7.0,7.5,,
NAGPUR,2004,Rabi,Jowar,4800.0,2200.0,145.9,7.0,7.5,6.0,7.5
NAGPUR,2004,Rabi,Linseed,1700.0,500.0,145.9,7.0,7.5,,
NAGPUR,2004,Rabi,Other  Rabi pulses,1600.0,400.0,145.9,7.0,7.5,,
NAGPUR,2004,Rabi,Rapeseed &Mustard,400.0,200.0,145.9,7.0,7.5,,
NAGPUR,2004,Rabi,Soyabean,234800.0,172100.0,145.9,7.0,7.5,,
NAGPUR,2004,Rabi,Sunflower,800.0,500.0,145.9,7.0,7.5,6.0,7.5
NAGPUR,2004,Rabi,Wheat,31800.0,34700.0,145.9,7.0,7.5,5.5,6.5
NAGPUR,2004,Summer,Groundnut,200.0,200.0,40.5,7.0,7.5,5.5,7.0
NAGPUR,2004,Summer,Rice,200.0,400.0,40.5,7.0,7.5,5.5,7.0
NAGPUR,2004,Summer,Sunflower,100.0,100.0,40.5,7.0,7.5,6.0,7.5
NAGPUR,2004,Whole Year,Cotton,75300.0,104300.0,791.5,7.0,7.5,5.8,8.0
NAGPUR,2004,Whole Year,Sugarcane,400.0,29600.0,791.5,7.0,7.5,5.0,8.5
NAGPUR,2005,Kharif,Arhar/Tur,52100.0,36400.0,1173.9,7.0,7.5,,
NAGPUR,2005,Kharif,Cotton,73300.0,98800.0,1173.9,7.0,7.5,5.8,8.0
NAGPUR,2005,Kharif,Groundnut,6500.0,5800.0,1173.9,7.0,7.5,5.5,7.0
NAGPUR,2005,Kharif,Moong(Green Gram),1500.0,300.0,1173.9,7.0,7.5,,
NAGPUR,2005,Kharif,Rice,45000.0,61700.0,1173.9,7.0,7.5,5.5,7.0
NAGPUR,2005,Kharif,Sesamum,200.0,100.0,1173.9,7.0,7.5,,
NAGPUR,2005,Kharif,Soyabean,244800.0,257500.0,1173.9,7.0,7.5,,
NAGPUR,2005,Kharif,Urad,1700.0,400.0,1173.9,7.0,7.5,,
NAGPUR,2005,Rabi,Gram,50300.0,31200.0,180.89999999999998,7.0,7.5,,
NAGPUR,2005,Rabi,Linseed,2400.0,800.0,180.89999999999998,7.0,7.5,,
NAGPUR,2005,Rabi,Rapeseed &Mustard,600.0,300.0,180.89999999999998,7.0,7.5,,
NAGPUR,2005,Rabi,Sesamum,100.0,100.0,180.89999999999998,7.0,7.5,,
NAGPUR,2005,Rabi,Sunflower,6700.0,4300.0,180.89999999999998,7.0,7.5,6.0,7.5
NAGPUR,2005,Rabi,Wheat,50200.0,55800.0,180.89999999999998,7.0,7.5,5.5,6.5
NAGPUR,2005,Summer,Groundnut,400.0,400.0,43.0,7.0,7.5,5.5,7.0
NAGPUR,2005,Summer,Rice,800.0,1200.0,43.0,7.0,7.5,5.5,7.0
NAGPUR,2005,Summer,Sunflower,1800.0,1800.0,43.0,7.0,7.5,6.0,7.5
NAGPUR,2006,Kharif,Arhar/Tur,52900.0,33500.0,902.4000000000001,7.0,7.5,,
NAGPUR,2006,Kharif,Castor seed,200.0,100.0,902.4000000000001,7.0,7.5,,
NAGPUR,2006,Kharif,Cotton,67500.0,84000.0,902.4000000000001,7.0,7.5,5.8,8.0
NAGPUR,2006,Kharif,Groundnut,6100.0,5800.0,902.4000000000001,7.0,7.5,5.5,7.0
NAGPUR,2006,Kharif,Jowar,33000.0,34400.0,902.4000000000001,7.0,7.5,6.0,7.5
NAGPUR,2006,Kharif,Maize,400.0,700.0,902.4000000000001,7.0,7.5,5.8,6.8
NAGPUR,2006,Kharif,Moong(Green Gram),1700.0,800.0,902.4000000000001,7.0,7.5,,
NAGPUR,2006,Kharif,Rice,46000.0,69100.0,902.4000000000001,7.0,7.5,5.5,7.0
NAGPUR,2006,Kharif,Sesamum,100.0,100.0,902.4000000000001,7.0,7.5,,
NAGPUR,2006,Kharif,Soyabean,263500.0,346600.0,902.4000000000001,7.0,7.5,,
NAGPUR,2006,Kharif,Urad,1500.0,900.0,902.4000000000001,7.0,7.5,,
NAGPUR,2006,Rabi,Gram,66500.0,39800.0,36.3,7.0,7.5,,
NAGPUR,2006,Rabi,Jowar,4100.0,2200.0,36.3,7.0,7.5,6.0,7.5
NAGPUR,2006,Rabi,Linseed,2200.0,400.0,36.3,7.0,7.5,,
NAGPUR,2006,Rabi,Rapeseed &Mustard,800.0,300.0,36.3,7.0,7.5,,
NAGPUR,2006,Rabi,Sunflower,4400.0,2500.0,36.3,7.0,7.5,6.0,7.5
NAGPUR,2006,Rabi,Wheat,63900.0,74200.0,36.3,7.0,7.5,5.5,6.5
NAGPUR,2006,Summer,Groundnut,600.0,700.0,156.0,7.0,7.5,5.5,7.0
NAGPUR,2006,Summer,Rice,800.0,1500.0,156.0,7.0,7.5,5.5,7.0
NAGPUR,2006,Summer,Sunflower,1000.0,1000.0,156.0,7.0,7.5,6.0,7.5
NAGPUR,2007,Kharif,Arhar/Tur,552.0,410.0,1192.4,7.0,7.5,,
NAGPUR,2007,Kharif,Castor seed,3.0,1.0,1192.4,7.0,7.5,,
NAGPUR,2007,Kharif,Cotton,631.0,1066.0,1192.4,7.0,7.5,5.8,8.0
NAGPUR,2007,Kharif,Groundnut,61.0,52.0,1192.4,7.0,7.5,5.5,7.0
NAGPUR,2007,Kharif,Jowar,221.0,218.0,1192.4,7.0,7.5,6.0,7.5
NAGPUR,2007,Kharif,Maize,5.0,15.0,1192.4,7.0,7.5,5.8,6.8
NAGPUR,2007,Kharif,Moong(Green Gram),17.0,8.0,1192.4,7.0,7.5,,
NAGPUR,2007,Kharif,Rice,496.0,754.0,1192.4,7.0,7.5,5.5,7.0
NAGPUR,2007,Kharif,Sesamum,1.0,1.0,1192.4,7.0,7.5,,
NAGPUR,2007,Kharif,Soyabean,2775.0,3792.0,1192.4,7.0,7.5,,
NAGPUR,2007,Kharif,Urad,16.0,9.0,1192.4,7.0,7.5,,
NAGPUR,2007,Rabi,Gram,755.0,562.0,85.6,7.0,7.5,,
NAGPUR,2007,Rabi,Jowar,33.0,14.0,85.6,7.0,7.5,6.0,7.5
NAGPUR,2007,Rabi,Linseed,21.0,8.0,85.6,7.0,7.5,,
NAGPUR,2007,Rabi,Rapeseed &Mustard,11.0,6.0,85.6,7.0,7.5,,
NAGPUR,2007,Rabi,Sunflower,29.0,22.0,85.6,7.0,7.5,6.0,7.5
NAGPUR,2007,Summer,Groundnut,11.0,14.0,18.1,7.0,7.5,5.5,7.0
NAGPUR,2007,Summer,Sunflower,4.0,3.0,18.1,7.0,7.5,6.0,7.5
NAGPUR,2007,Whole Year,Sugarcane,3.0,229.0,1250.7,7.0,7.5,5.0,8.5
NAGPUR,2008,Kharif,Arhar/Tur,57100.0,29400.0,802.6,7.0,7.5,,
NAGPUR,2008,Kharif,Castor seed,300.0,100.0,802.6,7.0,7.5,,
NAGPUR,2008,Kharif,Cotton,44300.0,63500.0,802.6,7.0,7.5,5.8,8.0
NAGPUR,2008,Kharif,Groundnut,6100.0,4200.0,802.6,7.0,7.5,5.5,7.0
NAGPUR,2008,Kharif,Jowar,17200.0,14400.0,802.6,7.0,7.5,6.0,7.5
NAGPUR,2008,Kharif,Maize,600.0,900.0,802.6,7.0,7.5,5.8,6.8
NAGPUR,2008,Kharif,Moong(Green Gram),1400.0,500.0,802.6,7.0,7.5,,
NAGPUR,2008,Kharif,Rice,57500.0,54600.0,802.6,7.0,7.5,5.5,7.0
NAGPUR,2008,Kharif,Sesamum,100.0,100.0,802.6,7.0,7.5,,
NAGPUR,2008,Kharif,Soyabean,303200.0,257200.0,802.6,7.0,7.5,,
NAGPUR,2008,Kharif,Sugarcane,200.0,11500.0,802.6,7.0,7.5,5.0,8.5
NAGPUR,2008,Kharif,Urad,1100.0,500.0,802.6,7.0,7.5,,
NAGPUR,2008,Rabi,Gram,66400.0,39900.0,26.0,7.0,7.5,,
NAGPUR,2008,Rabi,Jowar,2200.0,800.0,26.0,7.0,7.5,6.0,7.5
NAGPUR,2008,Rabi,Linseed,900.0,300.0,26.0,7.0,7.5,,
NAGPUR,2008,Rabi,Rapeseed &Mustard,400.0,100.0,26.0,7.0,7.5,,
NAGPUR,2008,Rabi,Sunflower,300.0,200.0,26.0,7.0,7.5,6.0,7.5
NAGPUR,2008,Rabi,Wheat,40700.0,46000.0,26.0,7.0,7.5,5.5,6.5
NAGPUR,2008,Whole Year,Sugarcane,200.0,11500.0,840.8,7.0,7.5,5.0,8.5
NAGPUR,2009,Kharif,Arhar/Tur,51100.0,47600.0,900.6999999999999,7.0,7.5,,
NAGPUR,2009,Kharif,Castor seed,200.0,100.0,900.6999999999999,7.0,7.5,,
NAGPUR,2009,Kharif,Cotton,63600.0,89000.0,900.6999999999999,7.0,7.5,5.8,8.0
NAGPUR,2009,Kharif,Groundnut,5700.0,4300.0,900.6999999999999,7.0,7.5,5.5,7.0
NAGPUR,2009,Kharif,Jowar,12300.0,9200.0,900.6999999999999,7.0,7.5,6.0,7.5
NAGPUR,2009,Kharif,Maize,200.0,400.0,900.6999999999999,7.0,7.5,5.8,6.8
NAGPUR,2009,Kharif,Moong(Green Gram),900.0,700.0,900.6999999999999,7.0,7.5,,
NAGPUR,2009,Kharif,Rice,70900.0,80300.0,900.6999999999999,7.0,7.5,5.5,7.0
NAGPUR,2009,Kharif,Sesamum,100.0,30.0,900.6999999999999,7.0,7.5,,
NAGPUR,2009,Kharif,Soyabean,285100.0,219800.0,900.6999999999999,7.0,7.5,,
NAGPUR,2009,Kharif,Sugarcane,200.0,14100.0,900.6999999999999,7.0,7.5,5.0,8.5
NAGPUR,2009,Kharif,Urad,800.0,500.0,900.6999999999999,7.0,7.5,,
NAGPUR,2009,Rabi,Gram,73800.0,58800.0,162.1,7.0,7.5,,
NAGPUR,2009,Rabi,Jowar,3300.0,1700.0,162.1,7.0,7.5,6.0,7.5
NAGPUR,2009,Rabi,Linseed,1100.0,100.0,162.1,7.0,7.5,,
NAGPUR,2009,Rabi,Rapeseed &Mustard,200.0,100.0,162.1,7.0,7.5,,
NAGPUR,2009,Rabi,Sunflower,400.0,200.0,162.1,7.0,7.5,6.0,7.5
NAGPUR,2009,Rabi,Wheat,57000.0,76700.0,162.1,7.0,7.5,5.5,6.5
NAGPUR,2010,Kharif,Arhar/Tur,61600.0,51700.0,1173.5,7.0,7.5,,
NAGPUR,2010,Kharif,Castor seed,100.0,100.0,1173.5,7.0,7.5,,
NAGPUR,2010,Kharif,Cotton,80800.0,126000.0,1173.5,7.0,7.5,5.8,8.0
NAGPUR,2010,Kharif,Groundnut,4000.0,3500.0,1173.5,7.0,7.5,5.5,7.0
NAGPUR,2010,Kharif,Jowar,12900.0,9500.0,1173.5,7.0,7.5,6.0,7.5
NAGPUR,2010,Kharif,Maize,100.0,200.0,1173.5,7.0,7.5,5.8,6.8
NAGPUR,2010,Kharif,Moong(Green Gram),900.0,500.0,1173.5,7.0,7.5,,
NAGPUR,2010,Kharif,Rice,71400.0,70100.0,1173.5,7.0,7.5,5.5,7.0
NAGPUR,2010,Kharif,Sesamum,100.0,40.0,1173.5,7.0,7.5,,
NAGPUR,2010,Kharif,Soyabean,242400.0,287100.0,1173.5,7.0,7.5,,
NAGPUR,2010,Kharif,Sugarcane,300.0,6200.0,1173.5,7.0,7.5,5.0,8.5
NAGPUR,2010,Kharif,Urad,800.0,600.0,1173.5,7.0,7.5,,
NAGPUR,2010,Rabi,Gram,84900.0,73500.0,83.7,7.0,7.5,,
NAGPUR,2010,Rabi,Jowar,3300.0,1500.0,83.7,7.0,7.5,6.0,7.5
NAGPUR,2010,Rabi,Linseed,1200.0,500.0,83.7,7.0,7.5,,
NAGPUR,2010,Rabi,Rapeseed &Mustard,100.0,40.0,83.7,7.0,7.5,,
NAGPUR,2010,Rabi,Sesamum,100.0,29.0,83.7,7.0,7.5,,
NAGPUR,2010,Rabi,Sunflower,600.0,400.0,83.7,7.0,7.5,6.0,7.5
NAGPUR,2010,Rabi,Wheat,75200.0,115700.0,83.7,7.0,7.5,5.5,6.5
NANDED,2004,Kharif,Arhar/Tur,52800.0,47800.0,628.0,7.5,8.3,,
NANDED,2004,Kharif,Bajra,200.0,100.0,628.0,7.5,8.3,6.0,7.0
NANDED,2004,Kharif,Groundnut,500.0,100.0,628.0,7.5,8.3,5.5,7.0
NANDED,2004,Kharif,Jowar,165300.0,212700.0,628.0,7.5,8.3,6.0,7.5
NANDED,2004,Kharif,Maize,700.0,700.0,628.0,7.5,8.3,5.8,6.8
NANDED,2004,Kharif,Moong(Green Gram),30200.0,14600.0,628.0,7.5,8.3,,
NANDED,2004,Kharif,Niger seed,1400.0,300.0,628.0,7.5,8.3,,
NANDED,2004,Kharif,Other Cereals & Millets,900.0,400.0,628.0,7.5,8.3,,
NANDED,2004,Kharif,Other Kharif pulses,1600.0,300.0,628.0,7.5,8.3,,
NANDED,2004,Kharif,other oilseeds,1000.0,200.0,628.0,7.5,8.3,,
NANDED,2004,Kharif,Rice,16400.0,8200.0,628.0,7.5,8.3,5.5,7.0
NANDED,2004,Kharif,Sesamum,5700.0,1000.0,628.0,7.5,8.3,,
NANDED,2004,Kharif,Sunflower,6100.0,2600.0,628.0,7.5,8.3,6.0,7.5
NANDED,2004,Kharif,Urad,47400.0,24500.0,628.0,7.5,8.3,,
NANDED,2004,Rabi,Gram,40700.0,20400.0,103.4,7.5,8.3,,
NANDED,2004,Rabi,Jowar,32600.0,27800.0,103.4,7.5,8.3,6.0,7.5
NANDED,2004,Rabi,Linseed,400.0,200.0,103.4,7.5,8.3,,
NANDED,2004,Rabi,Maize,700.0,1000.0,103.4,7.5,8.3,5.8,6.8
NANDED,2004,Rabi,Other Cereals & Millets,100.0,100.0,103.4,7.5,8.3,,
NANDED,2004,Rabi,Rapeseed &Mustard,200.0,100.0,103.4,7.5,8.3,,
NANDED,2004,Rabi,Safflower,9400.0,4400.0,103.4,7.5,8.3,,
NANDED,2004,Rabi,Soyabean,110300.0,103500.0,103.4,7.5,8.3,,
NANDED,2004,Rabi,Sunflower,14300.0,6200.0,103.4,7.5,8.3,6.0,7.5
NANDED,2004,Rabi,Wheat,31600.0,38500.0,103.4,7.5,8.3,5.5,6.5
NANDED,2004,Summer,Groundnut,4500.0,5400.0,22.0,7.5,8.3,5.5,7.0
NANDED,2004,Summer,Maize,100.0,100.0,22.0,7.5,8.3,5.8,6.8
NANDED,2004,Summer,Sunflower,1400.0,1000.0,22.0,7.5,8.3,6.0,7.5
NANDED,2004,Whole Year,Cotton,233200.0,194900.0,671.5,7.5,8.3,5.8,8.0
NANDED,2004,Whole Year,Sugarcane,9600.0,471700.0,671.5,7.5,8.3,5.0,8.5
NANDED,2005,Kharif,Arhar/Tur,53300.0,27800.0,843.4,7.5,8.3,,
NANDED,2005,Kharif,Bajra,100.0,100.0,843.4,7.5,8.3,6.0,7.0
NANDED,2005,Kharif,Castor seed,1000.0,200.0,843.4,7.5,8.3,,
NANDED,2005,Kharif,Cotton,227800.0,129200.0,843.4,7.5,8.3,5.8,8.0
NANDED,2005,Kharif,Groundnut,400.0,200.0,843.4,7.5,8.3,5.5,7.0
NANDED,2005,Kharif,Moong(Green Gram),32000.0,12500.0,843.4,7.5,8.3,,
NANDED,2005,Kharif,Niger seed,1600.0,400.0,843.4,7.5,8.3,,
NANDED,2005,Kharif,Rice,15600.0,6700.0,843.4,7.5,8.3,5.5,7.0
NANDED,2005,Kharif,Sesamum,5600.0,1600.0,843.4,7.5,8.3,,
NANDED,2005,Kharif,Soyabean,156400.0,144400.0,843.4,7.5,8.3,,
NANDED,2005,Kharif,Sugarcane,9900.0,661200.0,843.4,7.5,8.3,5.0,8.5
NANDED,2005,Kharif,Sunflower,6400.0,3500.0,843.4,7.5,8.3,6.0,7.5
NANDED,2005,Kharif,Urad,50700.0,19700.0,843.4,7.5,8.3,,
NANDED,2005,Rabi,Gram,52300.0,31600.0,54.0,7.5,8.3,,
NANDED,2005,Rabi,Linseed,400.0,100.0,54.0,7.5,8.3,,
NANDED,2005,Rabi,Rapeseed &Mustard,800.0,200.0,54.0,7.5,8.3,,
NANDED,2005,Rabi,Safflower,10900.0,7400.0,54.0,7.5,8.3,,
NANDED,2005,Rabi,Sesamum,600.0,100.0,54.0,7.5,8.3,,
NANDED,2005,Rabi,Sunflower,17500.0,8300.0,54.0,7.5,8.3,6.0,7.5
NANDED,2005,Rabi,Wheat,37700.0,38300.0,54.0,7.5,8.3,5.5,6.5
NANDED,2005,Summer,Groundnut,9100.0,12500.0,18.1,7.5,8.3,5.5,7.0
NANDED,2005,Summer,Sunflower,2200.0,1400.0,18.1,7.5,8.3,6.0,7.5
NANDED,2006,Kharif,Arhar/Tur,54900.0,38600.0,735.8000000000001,7.5,8.3,,
NANDED,2006,Kharif,Castor seed,1100.0,200.0,735.8000000000001,7.5,8.3,,
NANDED,2006,Kharif,Cotton,215700.0,129400.0,735.8000000000001,7.5,8.3,5.8,8.0
NANDED,2006,Kharif,Groundnut,400.0,200.0,735.8000000000001,7.5,8.3,5.5,7.0
NANDED,2006,Kharif,Jowar,170100.0,162100.0,735.8000000000001,7.5,8.3,6.0,7.5
NANDED,2006,Kharif,Maize,300.0,300.0,735.8000000000001,7.5,8.3,5.8,6.8
NANDED,2006,Kharif,Moong(Green Gram),33900.0,8300.0,735.8000000000001,7.5,8.3,,
NANDED,2006,Kharif,Niger seed,1900.0,300.0,735.8000000000001,7.5,8.3,,
NANDED,2006,Kharif,Rice,15600.0,9400.0,735.8000000000001,7.5,8.3,5.5,7.0
NANDED,2006,Kharif,Sesamum,5500.0,900.0,735.8000000000001,7.5,8.3,,
NANDED,2006,Kharif,Soyabean,169100.0,118700.0,735.8000000000001,7.5,8.3,,
NANDED,2006,Kharif,Sunflower,6700.0,3800.0,735.8000000000001,7.5,8.3,6.0,7.5
NANDED,2006,Kharif,Urad,54000.0,14400.0,735.8000000000001,7.5,8.3,,
NANDED,2006,Rabi,Gram,58600.0,34000.0,52.0,7.5,8.3,,
NANDED,2006,Rabi,Jowar,31700.0,27300.0,52.0,7.5,8.3,6.0,7.5
NANDED,2006,Rabi,Linseed,400.0,100.0,52.0,7.5,8.3,,
NANDED,2006,Rabi,Maize,800.0,1900.0,52.0,7.5,8.3,5.8,6.8
NANDED,2006,Rabi,Rapeseed &Mustard,1500.0,300.0,52.0,7.5,8.3,,
NANDED,2006,Rabi,Safflower,10200.0,5500.0,52.0,7.5,8.3,,
NANDED,2006,Rabi,Sesamum,600.0,200.0,52.0,7.5,8.3,,
NANDED,2006,Rabi,Sunflower,17300.0,10500.0,52.0,7.5,8.3,6.0,7.5
NANDED,2006,Rabi,Wheat,40100.0,49900.0,52.0,7.5,8.3,5.5,6.5
NANDED,2006,Summer,Groundnut,9100.0,11000.0,9.5,7.5,8.3,5.5,7.0
NANDED,2006,Summer,Maize,100.0,100.0,9.5,7.5,8.3,5.8,6.8
NANDED,2006,Summer,Sunflower,2200.0,1700.0,9.5,7.5,8.3,6.0,7.5
NANDED,2007,Kharif,Arhar/Tur,611.0,475.0,586.9,7.5,8.3,,
NANDED,2007,Kharif,Bajra,6.0,3.0,586.9,7.5,8.3,6.0,7.0
NANDED,2007,Kharif,Castor seed,17.0,6.0,586.9,7.5,8.3,,
NANDED,2007,Kharif,Cotton,2078.0,2730.0,586.9,7.5,8.3,5.8,8.0
NANDED,2007,Kharif,Groundnut,3.0,2.0,586.9,7.5,8.3,5.5,7.0
NANDED,2007,Kharif,Jowar,1678.0,1952.0,586.9,7.5,8.3,6.0,7.5
NANDED,2007,Kharif,Maize,5.0,4.0,586.9,7.5,8.3,5.8,6.8
NANDED,2007,Kharif,Moong(Green Gram),393.0,126.0,586.9,7.5,8.3,,
NANDED,2007,Kharif,Rice,14500.0,105.0,586.9,7.5,8.3,5.5,7.0
NANDED,2007,Kharif,Sesamum,53.0,13.0,586.9,7.5,8.3,,
NANDED,2007,Kharif,Soyabean,1591.0,1723.0,586.9,7.5,8.3,,
NANDED,2007,Kharif,Sunflower,31.0,17.0,586.9,7.5,8.3,6.0,7.5
NANDED,2007,Kharif,Urad,596.0,208.0,586.9,7.5,8.3,,
NANDED,2007,Rabi,Gram,426.0,405.0,0.0,7.5,8.3,,
NANDED,2007,Rabi,Jowar,271.0,236.0,0.0,7.5,8.3,6.0,7.5
NANDED,2007,Rabi,Linseed,3.0,1.0,0.0,7.5,8.3,,
NANDED,2007,Rabi,Maize,7.0,19.0,0.0,7.5,8.3,5.8,6.8
NANDED,2007,Rabi,Rapeseed &Mustard,2.0,1.0,0.0,7.5,8.3,,
NANDED,2007,Rabi,Safflower,78.0,61.0,0.0,7.5,8.3,,
NANDED,2007,Rabi,Sesamum,3.0,1.0,0.0,7.5,8.3,,
NANDED,2007,Rabi,Sunflower,102.0,101.0,0.0,7.5,8.3,6.0,7.5
NANDED,2007,Rabi,Wheat,227.0,345.0,0.0,7.5,8.3,5.5,6.5
NANDED,2007,Summer,Groundnut,32.0,37.0,0.0,7.5,8.3,5.5,7.0
NANDED,2007,Summer,Maize,1.0,1.0,0.0,7.5,8.3,5.8,6.8
NANDED,2007,Summer,Sunflower,16.0,11.0,0.0,7.5,8.3,6.0,7.5
NANDED,2007,Whole Year,Sugarcane,338.0,22985.0,586.9,7.5,8.3,5.0,8.5
NANDED,2008,Kharif,Arhar/Tur,58100.0,27700.0,497.5,7.5,8.3,,
NANDED,2008,Kharif,Bajra,200.0,100.0,497.5,7.5,8.3,6.0,7.0
NANDED,2008,Kharif,Castor seed,1000.0,200.0,497.5,7.5,8.3,,
NANDED,2008,Kharif,Cotton,269300.0,191300.0,497.5,7.5,8.3,5.8,8.0
NANDED,2008,Kharif,Groundnut,1000.0,500.0,497.5,7.5,8.3,5.5,7.0
NANDED,2008,Kharif,Jowar,111300.0,105400.0,497.5,7.5,8.3,6.0,7.5
NANDED,2008,Kharif,Maize,700.0,600.0,497.5,7.5,8.3,5.8,6.8
NANDED,2008,Kharif,Moong(Green Gram),28800.0,10400.0,497.5,7.5,8.3,,
NANDED,2008,Kharif,Niger seed,1300.0,200.0,497.5,7.5,8.3,,
NANDED,2008,Kharif,Rice,8000.0,4200.0,497.5,7.5,8.3,5.5,7.0
NANDED,2008,Kharif,Sesamum,2600.0,500.0,497.5,7.5,8.3,,
NANDED,2008,Kharif,Soyabean,163200.0,129900.0,497.5,7.5,8.3,,
NANDED,2008,Kharif,Sugarcane,19200.0,1113900.0,497.5,7.5,8.3,5.0,8.5
NANDED,2008,Kharif,Sunflower,3100.0,1600.0,497.5,7.5,8.3,6.0,7.5
NANDED,2008,Kharif,Urad,40200.0,14100.0,497.5,7.5,8.3,,
NANDED,2008,Rabi,Gram,44300.0,31500.0,12.6,7.5,8.3,,
NANDED,2008,Rabi,Jowar,27400.0,22100.0,12.6,7.5,8.3,6.0,7.5
NANDED,2008,Rabi,Linseed,100.0,100.0,12.6,7.5,8.3,,
NANDED,2008,Rabi,Maize,2.0,4.0,12.6,7.5,8.3,5.8,6.8
NANDED,2008,Rabi,Rapeseed &Mustard,200.0,100.0,12.6,7.5,8.3,,
NANDED,2008,Rabi,Safflower,7100.0,3600.0,12.6,7.5,8.3,,
NANDED,2008,Rabi,Sesamum,100.0,100.0,12.6,7.5,8.3,,
NANDED,2008,Rabi,Sunflower,7800.0,4900.0,12.6,7.5,8.3,6.0,7.5
NANDED,2008,Rabi,Wheat,19800.0,27000.0,12.6,7.5,8.3,5.5,6.5
NANDED,2009,Kharif,Arhar/Tur,60200.0,43000.0,482.59999999999997,7.5,8.3,,
NANDED,2009,Kharif,Castor seed,800.0,100.0,482.59999999999997,7.5,8.3,,
NANDED,2009,Kharif,Cotton,257400.0,197200.0,482.59999999999997,7.5,8.3,5.8,8.0
NANDED,2009,Kharif,Groundnut,800.0,200.0,482.59999999999997,7.5,8.3,5.5,7.0
NANDED,2009,Kharif,Jowar,125100.0,91600.0,482.59999999999997,7.5,8.3,6.0,7.5
NANDED,2009,Kharif,Maize,600.0,700.0,482.59999999999997,7.5,8.3,5.8,6.8
NANDED,2009,Kharif,Moong(Green Gram),33000.0,4600.0,482.59999999999997,7.5,8.3,,
NANDED,2009,Kharif,Niger seed,900.0,100.0,482.59999999999997,7.5,8.3,,
NANDED,2009,Kharif,Rice,5600.0,1500.0,482.59999999999997,7.5,8.3,5.5,7.0
NANDED,2009,Kharif,Sesamum,2400.0,400.0,482.59999999999997,7.5,8.3,,
NANDED,2009,Kharif,Soyabean,188300.0,86100.0,482.59999999999997,7.5,8.3,,
NANDED,2009,Kharif,Sugarcane,12900.0,621300.0,482.59999999999997,7.5,8.3,5.0,8.5
NANDED,2009,Kharif,Sunflower,2900.0,1200.0,482.59999999999997,7.5,8.3,6.0,7.5
NANDED,2009,Kharif,Urad,50200.0,7200.0,482.59999999999997,7.5,8.3,,
NANDED,2009,Rabi,Gram,48400.0,34800.0,136.3,7.5,8.3,,
NANDED,2009,Rabi,Jowar,29600.0,21900.0,136.3,7.5,8.3,6.0,7.5
NANDED,2009,Rabi,Linseed,100.0,22.0,136.3,7.5,8.3,,
NANDED,2009,Rabi,Maize,500.0,200.0,136.3,7.5,8.3,5.8,6.8
NANDED,2009,Rabi,Safflower,7500.0,3700.0,136.3,7.5,8.3,,
NANDED,2009,Rabi,Sunflower,6100.0,3800.0,136.3,7.5,8.3,6.0,7.5
NANDED,2009,Rabi,Wheat,19100.0,19800.0,136.3,7.5,8.3,5.5,6.5
NANDED,2010,Kharif,Arhar/Tur,68300.0,40400.0,914.2,7.5,8.3,,
NANDED,2010,Kharif,Castor seed,600.0,200.0,914.2,7.5,8.3,,
NANDED,2010,Kharif,Cotton,302100.0,462200.0,914.2,7.5,8.3,5.8,8.0
NANDED,2010,Kharif,Groundnut,300.0,200.0,914.2,7.5,8.3,5.5,7.0
NANDED,2010,Kharif,Jowar,126500.0,133500.0,914.2,7.5,8.3,6.0,7.5
NANDED,2010,Kharif,Maize,700.0,600.0,914.2,7.5,8.3,5.8,6.8
NANDED,2010,Kharif,Moong(Green Gram),35500.0,23400.0,914.2,7.5,8.3,,
NANDED,2010,Kharif,Niger seed,1100.0,300.0,914.2,7.5,8.3,,
NANDED,2010,Kharif,Rice,5200.0,2700.0,914.2,7.5,8.3,5.5,7.0
NANDED,2010,Kharif,Sesamum,2900.0,800.0,914.2,7.5,8.3,,
NANDED,2010,Kharif,Soyabean,181200.0,268400.0,914.2,7.5,8.3,,
NANDED,2010,Kharif,Sugarcane,13700.0,827500.0,914.2,7.5,8.3,5.0,8.5
